item_id,rater_uid,feedback,gmt_create,cleaned_text,tokens,filtered_tokens,sentiment_score,sentiment_label
i109,u729,收到 货 老公 穿 上 很 喜欢 ， 已经 是 第二 次 在 他家 买 衣服 了 ， 不错 给 好评 。 ,2014-09-29 10:46:59,收到 货 老公 穿 上 很 喜欢  已经 是 第二 次 在 他家 买 衣服 了  不错 给 好评  ,"['收到', ' ', '货', ' ', '老公', ' ', '穿', ' ', '上', ' ', '很', ' ', '喜欢', ' ', ' ', '已经', ' ', '是', ' ', '第二', ' ', '次', ' ', '在', ' ', '他家', ' ', '买', ' ', '衣服', ' ', '了', ' ', ' ', '不错', ' ', '给', ' ', '好评', ' ', ' ']","['收到', ' ', '货', ' ', '老公', ' ', '穿', ' ', ' ', ' ', '喜欢', ' ', ' ', '已经', ' ', ' ', '第二', ' ', '次', ' ', ' ', '他家', ' ', '买', ' ', '衣服', ' ', ' ', ' ', '不错', ' ', ' ', '好评', ' ', ' ']",2,Positive
i109,u544,嗯嗯         很 好 也 很 合身 ,2014-09-10 19:31:01,嗯嗯         很 好 也 很 合身 ,"['嗯', '嗯', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '很', ' ', '好', ' ', '也', ' ', '很', ' ', '合身', ' ']","[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '合身', ' ']",0,Neutral
i11,u182,很 好看 哟 ！ 质量 真 的 超级棒 的 ,2014-09-16 20:24:44,很 好看 哟  质量 真 的 超级棒 的 ,"['很', ' ', '好看', ' ', '哟', ' ', ' ', '质量', ' ', '真', ' ', '的', ' ', '超级', '棒', ' ', '的', ' ']","[' ', '好看', ' ', ' ', ' ', '质量', ' ', '真', ' ', ' ', '超级', '棒', ' ', ' ']",1,Positive
i11,u2555,宝贝 收到 ！ 穿 上 很 好 ！ 性价比 高 ！ 本人 生 高 160 体重 125 正好 ！ 有 需要 还 会 来 ！ ,2014-09-07 13:26:46,宝贝 收到  穿 上 很 好  性价比 高  本人 生 高  体重  正好  有 需要 还 会 来  ,"['宝贝', ' ', '收到', ' ', ' ', '穿', ' ', '上', ' ', '很', ' ', '好', ' ', ' ', '性价比', ' ', '高', ' ', ' ', '本人', ' ', '生', ' ', '高', ' ', ' ', '体重', ' ', ' ', '正好', ' ', ' ', '有', ' ', '需要', ' ', '还', ' ', '会', ' ', '来', ' ', ' ']","['宝贝', ' ', '收到', ' ', ' ', '穿', ' ', ' ', ' ', ' ', ' ', '性价比', ' ', '高', ' ', ' ', ' ', '生', ' ', '高', ' ', ' ', '体重', ' ', ' ', '正好', ' ', ' ', ' ', '需要', ' ', ' ', '会', ' ', ' ', ' ']",0,Neutral
i110,u975,东西 质量 很 好 ， 可是 物流 实在 太 慢 了 ， 好 几 天 改 没 反应 ， 不过 看 在 东西 还 不错 ， 同学 还 让 帮忙 买 几 天 呢 ,2014-09-15 07:52:15,东西 质量 很 好  可是 物流 实在 太 慢 了  好 几 天 改 没 反应  不过 看 在 东西 还 不错  同学 还 让 帮忙 买 几 天 呢 ,"['东西', ' ', '质量', ' ', '很', ' ', '好', ' ', ' ', '可是', ' ', '物流', ' ', '实在', ' ', '太', ' ', '慢', ' ', '了', ' ', ' ', '好', ' ', '几', ' ', '天', ' ', '改', ' ', '没', ' ', '反应', ' ', ' ', '不过', ' ', '看', ' ', '在', ' ', '东西', ' ', '还', ' ', '不错', ' ', ' ', '同学', ' ', '还', ' ', '让', ' ', '帮忙', ' ', '买', ' ', '几', ' ', '天', ' ', '呢', ' ']","['东西', ' ', '质量', ' ', ' ', ' ', ' ', ' ', '物流', ' ', '实在', ' ', '太', ' ', '慢', ' ', ' ', ' ', ' ', ' ', '天', ' ', '改', ' ', '没', ' ', '反应', ' ', ' ', ' ', ' ', ' ', '东西', ' ', ' ', '不错', ' ', ' ', '同学', ' ', ' ', ' ', '帮忙', ' ', '买', ' ', ' ', '天', ' ', ' ']",1,Positive
i110,u1209,  质量 可以             服务 好 ,2014-09-01 22:28:29,  质量 可以             服务 好 ,"[' ', ' ', '质量', ' ', '可以', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '服务', ' ', '好', ' ']","[' ', ' ', '质量', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '服务', ' ', ' ']",0,Neutral
i110,u901,跟 上次 买 的 不一样 ， 差 很 多 。 原来 脚 踩 是 袜子 ， 现在 是 窟窿 ， 不 舒服 ， 比 原来 的 还 薄 ， 腰 也 短 ， 质量 差 很 多 ， 没 买 的 就 不要 再 买 了 ， 上当 。 ,2014-09-30 10:34:02,跟 上次 买 的 不一样  差 很 多  原来 脚 踩 是 袜子  现在 是 窟窿  不 舒服  比 原来 的 还 薄  腰 也 短  质量 差 很 多  没 买 的 就 不要 再 买 了  上当  ,"['跟', ' ', '上次', ' ', '买', ' ', '的', ' ', '不', '一样', ' ', ' ', '差', ' ', '很', ' ', '多', ' ', ' ', '原来', ' ', '脚', ' ', '踩', ' ', '是', ' ', '袜子', ' ', ' ', '现在', ' ', '是', ' ', '窟窿', ' ', ' ', '不', ' ', '舒服', ' ', ' ', '比', ' ', '原来', ' ', '的', ' ', '还', ' ', '薄', ' ', ' ', '腰', ' ', '也', ' ', '短', ' ', ' ', '质量', ' ', '差', ' ', '很', ' ', '多', ' ', ' ', '没', ' ', '买', ' ', '的', ' ', '就', ' ', '不要', ' ', '再', ' ', '买', ' ', '了', ' ', ' ', '上当', ' ', ' ']","[' ', '上次', ' ', '买', ' ', ' ', ' ', ' ', '差', ' ', ' ', ' ', ' ', '原来', ' ', '脚', ' ', '踩', ' ', ' ', '袜子', ' ', ' ', '现在', ' ', ' ', '窟窿', ' ', ' ', ' ', '舒服', ' ', ' ', ' ', '原来', ' ', ' ', ' ', '薄', ' ', ' ', '腰', ' ', ' ', '短', ' ', ' ', '质量', ' ', '差', ' ', ' ', ' ', ' ', '没', ' ', '买', ' ', ' ', ' ', '不要', ' ', ' ', '买', ' ', ' ', ' ', '上当', ' ', ' ']",-2,Negative
i110,u674,不错 ， 蛮 好 ， 超级 好评 ,2014-09-17 13:43:11,不错  蛮 好  超级 好评 ,"['不错', ' ', ' ', '蛮', ' ', '好', ' ', ' ', '超级', ' ', '好评', ' ']","['不错', ' ', ' ', '蛮', ' ', ' ', ' ', '超级', ' ', '好评', ' ']",1,Positive
i110,u2329,很 好 很 喜欢 ， 以后 还 会 光顾 的 ,2014-09-17 17:24:08,很 好 很 喜欢  以后 还 会 光顾 的 ,"['很', ' ', '好', ' ', '很', ' ', '喜欢', ' ', ' ', '以后', ' ', '还', ' ', '会', ' ', '光顾', ' ', '的', ' ']","[' ', ' ', ' ', '喜欢', ' ', ' ', '以后', ' ', ' ', '会', ' ', '光顾', ' ', ' ']",1,Positive
i110,u658,宝贝 收到 啦 ， 颜色 很 纯正 ， 摸 起来 特别 舒服 ， 给 五颗星 ,2014-09-27 10:29:57,宝贝 收到 啦  颜色 很 纯正  摸 起来 特别 舒服  给 五颗星 ,"['宝贝', ' ', '收到', ' ', '啦', ' ', ' ', '颜色', ' ', '很', ' ', '纯正', ' ', ' ', '摸', ' ', '起来', ' ', '特别', ' ', '舒服', ' ', ' ', '给', ' ', '五颗星', ' ']","['宝贝', ' ', '收到', ' ', ' ', ' ', '颜色', ' ', ' ', '纯正', ' ', ' ', '摸', ' ', '起来', ' ', '特别', ' ', '舒服', ' ', ' ', ' ', '五颗星', ' ']",0,Neutral
i111,u2077,第二 次 光顾 了   再 要 大一 码 好 了   虽然 也 合适 ,2014-09-26 18:41:50,第二 次 光顾 了   再 要 大一 码 好 了   虽然 也 合适 ,"['第二', ' ', '次', ' ', '光顾', ' ', '了', ' ', ' ', ' ', '再', ' ', '要', ' ', '大一', ' ', '码', ' ', '好', ' ', '了', ' ', ' ', ' ', '虽然', ' ', '也', ' ', '合适', ' ']","['第二', ' ', '次', ' ', '光顾', ' ', ' ', ' ', ' ', ' ', ' ', '大一', ' ', '码', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '合适', ' ']",0,Neutral
i111,u1899,宝贝 早就 收到 了 只是 这 几 天 有事 评价 有点 晚   穿着 不错 的   料子 很 舒服   满意   ,2014-09-22 12:48:31,宝贝 早就 收到 了 只是 这 几 天 有事 评价 有点 晚   穿着 不错 的   料子 很 舒服   满意   ,"['宝贝', ' ', '早就', ' ', '收到', ' ', '了', ' ', '只是', ' ', '这', ' ', '几', ' ', '天', ' ', '有事', ' ', '评价', ' ', '有点', ' ', '晚', ' ', ' ', ' ', '穿着', ' ', '不错', ' ', '的', ' ', ' ', ' ', '料子', ' ', '很', ' ', '舒服', ' ', ' ', ' ', '满意', ' ', ' ', ' ']","['宝贝', ' ', '早就', ' ', '收到', ' ', ' ', ' ', ' ', ' ', '天', ' ', '有事', ' ', '评价', ' ', '有点', ' ', '晚', ' ', ' ', ' ', '穿着', ' ', '不错', ' ', ' ', ' ', ' ', '料子', ' ', ' ', '舒服', ' ', ' ', ' ', '满意', ' ', ' ', ' ']",2,Positive
i111,u1068,很 喜欢 ， 下次 再 光顾 。 ,2014-09-08 12:58:46,很 喜欢  下次 再 光顾  ,"['很', ' ', '喜欢', ' ', ' ', '下次', ' ', '再', ' ', '光顾', ' ', ' ']","[' ', '喜欢', ' ', ' ', '下次', ' ', ' ', '光顾', ' ', ' ']",1,Positive
i111,u684,这 灰 的 没 白 的 好 ， 不停 地 掉 毛 ， 泡 着 不 到 半 分钟 ， 水上 漂 着 一 层 毛 ， 拧 干 后 ， 手 上 全 是 掉 下来 的 毛 ！ ！ ！ ！ 老板 啊 ！ 这 白 的 与 灰 的 差别 怎么 就 这么 大 ？ ,2014-09-13 14:52:42,这 灰 的 没 白 的 好  不停 地 掉 毛  泡 着 不 到 半 分钟  水上 漂 着 一 层 毛  拧 干 后  手 上 全 是 掉 下来 的 毛     老板 啊  这 白 的 与 灰 的 差别 怎么 就 这么 大  ,"['这', ' ', '灰', ' ', '的', ' ', '没', ' ', '白', ' ', '的', ' ', '好', ' ', ' ', '不停', ' ', '地', ' ', '掉', ' ', '毛', ' ', ' ', '泡', ' ', '着', ' ', '不', ' ', '到', ' ', '半', ' ', '分钟', ' ', ' ', '水上', ' ', '漂', ' ', '着', ' ', '一', ' ', '层', ' ', '毛', ' ', ' ', '拧', ' ', '干', ' ', '后', ' ', ' ', '手', ' ', '上', ' ', '全', ' ', '是', ' ', '掉', ' ', '下来', ' ', '的', ' ', '毛', ' ', ' ', ' ', ' ', ' ', '老板', ' ', '啊', ' ', ' ', '这', ' ', '白', ' ', '的', ' ', '与', ' ', '灰', ' ', '的', ' ', '差别', ' ', '怎么', ' ', '就', ' ', '这么', ' ', '大', ' ', ' ']","[' ', '灰', ' ', ' ', '没', ' ', '白', ' ', ' ', ' ', ' ', '不停', ' ', ' ', '掉', ' ', '毛', ' ', ' ', '泡', ' ', ' ', ' ', ' ', '半', ' ', '分钟', ' ', ' ', '水上', ' ', '漂', ' ', ' ', ' ', '层', ' ', '毛', ' ', ' ', '拧', ' ', '干', ' ', ' ', ' ', '手', ' ', ' ', '全', ' ', ' ', '掉', ' ', '下来', ' ', ' ', '毛', ' ', ' ', ' ', ' ', ' ', '老板', ' ', ' ', ' ', ' ', '白', ' ', ' ', ' ', '灰', ' ', ' ', '差别', ' ', ' ', ' ', ' ', ' ', ' ']",0,Neutral
i112,u1989,裤子 质量 还 不错 ， 款式 也 很 好 ， 跟 图片 上 的 一样 ， 就是 我 穿 上 裤 腰 大 了 ， 其它 都 很 好 。 ,2014-09-27 16:27:18,裤子 质量 还 不错  款式 也 很 好  跟 图片 上 的 一样  就是 我 穿 上 裤 腰 大 了  其它 都 很 好  ,"['裤子', ' ', '质量', ' ', '还', ' ', '不错', ' ', ' ', '款式', ' ', '也', ' ', '很', ' ', '好', ' ', ' ', '跟', ' ', '图片', ' ', '上', ' ', '的', ' ', '一样', ' ', ' ', '就是', ' ', '我', ' ', '穿', ' ', '上', ' ', '裤', ' ', '腰', ' ', '大', ' ', '了', ' ', ' ', '其它', ' ', '都', ' ', '很', ' ', '好', ' ', ' ']","['裤子', ' ', '质量', ' ', ' ', '不错', ' ', ' ', '款式', ' ', ' ', ' ', ' ', ' ', ' ', '图片', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '穿', ' ', ' ', '裤', ' ', '腰', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1,Positive
i112,u2436,裤子 真 的 很 好 。 很 修身 。 料子 也 厚实 。 又 来 买 了 两 条 。 ,2014-09-26 20:04:57,裤子 真 的 很 好  很 修身  料子 也 厚实  又 来 买 了 两 条  ,"['裤子', ' ', '真', ' ', '的', ' ', '很', ' ', '好', ' ', ' ', '很', ' ', '修身', ' ', ' ', '料子', ' ', '也', ' ', '厚实', ' ', ' ', '又', ' ', '来', ' ', '买', ' ', '了', ' ', '两', ' ', '条', ' ', ' ']","['裤子', ' ', '真', ' ', ' ', ' ', ' ', ' ', ' ', '修身', ' ', ' ', '料子', ' ', ' ', '厚实', ' ', ' ', ' ', ' ', '买', ' ', ' ', '两', ' ', '条', ' ', ' ']",0,Neutral
i112,u1492,裤腿 太 长 了 ， 不过 还 挺 超值 的 。 ,2014-09-29 23:47:11,裤腿 太 长 了  不过 还 挺 超值 的  ,"['裤腿', ' ', '太', ' ', '长', ' ', '了', ' ', ' ', '不过', ' ', '还', ' ', '挺', ' ', '超值', ' ', '的', ' ', ' ']","['裤腿', ' ', '太', ' ', '长', ' ', ' ', ' ', ' ', ' ', '挺', ' ', '超值', ' ', ' ', ' ']",0,Neutral
i112,u724,不错 ， 卖家 服务 态度 很 好 ， 料子 也 挺好 的 ,2014-09-28 14:01:48,不错  卖家 服务 态度 很 好  料子 也 挺好 的 ,"['不错', ' ', ' ', '卖家', ' ', '服务', ' ', '态度', ' ', '很', ' ', '好', ' ', ' ', '料子', ' ', '也', ' ', '挺', '好', ' ', '的', ' ']","['不错', ' ', ' ', '卖家', ' ', '服务', ' ', '态度', ' ', ' ', ' ', ' ', '料子', ' ', ' ', '挺', ' ', ' ']",1,Positive
i112,u490,看着 便宜 ， 本来 报 着 试试 的 态度 ， 还 想 着 不好 就 退 了 ， 买 了 运费 险 ， 结果 出乎 意料 ， 大小 刚 合适 ， 质量 也 不错 。 不 像 地摊 卖 的 那种 。 网购 以来 成功 的 一次 购物 ， 物美价廉 。 ,2014-09-25 15:26:49,看着 便宜  本来 报 着 试试 的 态度  还 想 着 不好 就 退 了  买 了 运费 险  结果 出乎 意料  大小 刚 合适  质量 也 不错  不 像 地摊 卖 的 那种  网购 以来 成功 的 一次 购物  物美价廉  ,"['看着', ' ', '便宜', ' ', ' ', '本来', ' ', '报', ' ', '着', ' ', '试试', ' ', '的', ' ', '态度', ' ', ' ', '还', ' ', '想', ' ', '着', ' ', '不好', ' ', '就', ' ', '退', ' ', '了', ' ', ' ', '买', ' ', '了', ' ', '运费', ' ', '险', ' ', ' ', '结果', ' ', '出乎', ' ', '意料', ' ', ' ', '大小', ' ', '刚', ' ', '合适', ' ', ' ', '质量', ' ', '也', ' ', '不错', ' ', ' ', '不', ' ', '像', ' ', '地摊', ' ', '卖', ' ', '的', ' ', '那种', ' ', ' ', '网购', ' ', '以来', ' ', '成功', ' ', '的', ' ', '一次', ' ', '购物', ' ', ' ', '物美价廉', ' ', ' ']","['看着', ' ', '便宜', ' ', ' ', '本来', ' ', '报', ' ', ' ', '试试', ' ', ' ', '态度', ' ', ' ', ' ', '想', ' ', ' ', '不好', ' ', ' ', '退', ' ', ' ', ' ', '买', ' ', ' ', '运费', ' ', '险', ' ', ' ', ' ', '出乎', ' ', '意料', ' ', ' ', '大小', ' ', '刚', ' ', '合适', ' ', ' ', '质量', ' ', ' ', '不错', ' ', ' ', ' ', ' ', '地摊', ' ', '卖', ' ', ' ', '那种', ' ', ' ', '网购', ' ', ' ', '成功', ' ', ' ', '一次', ' ', '购物', ' ', ' ', '物美价廉', ' ', ' ']",1,Positive
i112,u1368,物美价廉   超级棒     质量 好 又 便宜   赚 到 了     还 会 再 来 关 顾 的   祝 生意兴隆 ,2014-09-26 17:54:00,物美价廉   超级棒     质量 好 又 便宜   赚 到 了     还 会 再 来 关 顾 的   祝 生意兴隆 ,"['物美价廉', ' ', ' ', ' ', '超级', '棒', ' ', ' ', ' ', ' ', ' ', '质量', ' ', '好', ' ', '又', ' ', '便宜', ' ', ' ', ' ', '赚', ' ', '到', ' ', '了', ' ', ' ', ' ', ' ', ' ', '还', ' ', '会', ' ', '再', ' ', '来', ' ', '关', ' ', '顾', ' ', '的', ' ', ' ', ' ', '祝', ' ', '生意兴隆', ' ']","['物美价廉', ' ', ' ', ' ', '超级', '棒', ' ', ' ', ' ', ' ', ' ', '质量', ' ', ' ', ' ', '便宜', ' ', ' ', ' ', '赚', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '会', ' ', ' ', ' ', '关', ' ', '顾', ' ', ' ', ' ', ' ', '祝', ' ', '生意兴隆', ' ']",1,Positive
i112,u539,质量 很 好 ， 超 爱 。   态度 很 好 。 ,2014-09-25 16:12:35,质量 很 好  超 爱    态度 很 好  ,"['质量', ' ', '很', ' ', '好', ' ', ' ', '超', ' ', '爱', ' ', ' ', ' ', ' ', '态度', ' ', '很', ' ', '好', ' ', ' ']","['质量', ' ', ' ', ' ', ' ', '超', ' ', '爱', ' ', ' ', ' ', ' ', '态度', ' ', ' ', ' ', ' ']",0,Neutral
i112,u1530,物流 很快 ， 是我 收到 最 快 的 了 ， 裤子 也 很 好 ， 很 喜欢 哦 。 ,2014-09-26 12:52:52,物流 很快  是我 收到 最 快 的 了  裤子 也 很 好  很 喜欢 哦  ,"['物流', ' ', '很快', ' ', ' ', '是', '我', ' ', '收到', ' ', '最', ' ', '快', ' ', '的', ' ', '了', ' ', ' ', '裤子', ' ', '也', ' ', '很', ' ', '好', ' ', ' ', '很', ' ', '喜欢', ' ', '哦', ' ', ' ']","['物流', ' ', '很快', ' ', ' ', ' ', '收到', ' ', ' ', '快', ' ', ' ', ' ', ' ', '裤子', ' ', ' ', ' ', ' ', ' ', ' ', '喜欢', ' ', ' ', ' ']",1,Positive
i113,u2323,好 ， 很 喜欢 ， 刚 到 ， 还 没 洗 ， 也 没 试穿 。 感觉 蛮 凉快 的 ！ 5 分 好评 ！ ,2014-09-14 15:31:50,好  很 喜欢  刚 到  还 没 洗  也 没 试穿  感觉 蛮 凉快 的   分 好评  ,"['好', ' ', ' ', '很', ' ', '喜欢', ' ', ' ', '刚', ' ', '到', ' ', ' ', '还', ' ', '没', ' ', '洗', ' ', ' ', '也', ' ', '没', ' ', '试穿', ' ', ' ', '感觉', ' ', '蛮', ' ', '凉快', ' ', '的', ' ', ' ', ' ', '分', ' ', '好评', ' ', ' ']","[' ', ' ', ' ', '喜欢', ' ', ' ', '刚', ' ', ' ', ' ', ' ', '没', ' ', '洗', ' ', ' ', ' ', '没', ' ', '试穿', ' ', ' ', '感觉', ' ', '蛮', ' ', '凉快', ' ', ' ', ' ', ' ', '分', ' ', '好评', ' ', ' ']",1,Positive
i113,u2041,手感 很 好 ， 又 下 了 第二 条 的 定单 ,2014-09-15 21:31:24,手感 很 好  又 下 了 第二 条 的 定单 ,"['手感', ' ', '很', ' ', '好', ' ', ' ', '又', ' ', '下', ' ', '了', ' ', '第二', ' ', '条', ' ', '的', ' ', '定单', ' ']","['手感', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '第二', ' ', '条', ' ', ' ', '定单', ' ']",0,Neutral
i114,u124,好 ， 样式 也 很 好 质量 也好   ， 值得 信赖 ,2014-09-05 23:50:24,好  样式 也 很 好 质量 也好    值得 信赖 ,"['好', ' ', ' ', '样式', ' ', '也', ' ', '很', ' ', '好', ' ', '质量', ' ', '也好', ' ', ' ', ' ', ' ', '值得', ' ', '信赖', ' ']","[' ', ' ', '样式', ' ', ' ', ' ', ' ', '质量', ' ', ' ', ' ', ' ', ' ', '值得', ' ', '信赖', ' ']",0,Neutral
i114,u856,  衣服 一样 ， 就是 小 的 很 ， 还有 ， 我 叫 卖家 发 韵达 快递 ， 结果 发 申通 快递 ， 我 叫 他 送 ， 他们 叫 我 自己 去 拿 ， 快递 服务 太 不好 了 。 ,2014-09-09 21:23:55,  衣服 一样  就是 小 的 很  还有  我 叫 卖家 发 韵达 快递  结果 发 申通 快递  我 叫 他 送  他们 叫 我 自己 去 拿  快递 服务 太 不好 了  ,"[' ', ' ', '衣服', ' ', '一样', ' ', ' ', '就是', ' ', '小', ' ', '的', ' ', '很', ' ', ' ', '还有', ' ', ' ', '我', ' ', '叫', ' ', '卖家', ' ', '发', ' ', '韵达', ' ', '快递', ' ', ' ', '结果', ' ', '发', ' ', '申通', ' ', '快递', ' ', ' ', '我', ' ', '叫', ' ', '他', ' ', '送', ' ', ' ', '他们', ' ', '叫', ' ', '我', ' ', '自己', ' ', '去', ' ', '拿', ' ', ' ', '快递', ' ', '服务', ' ', '太', ' ', '不好', ' ', '了', ' ', ' ']","[' ', ' ', '衣服', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '卖家', ' ', '发', ' ', '韵达', ' ', '快递', ' ', ' ', ' ', '发', ' ', '申通', ' ', '快递', ' ', ' ', ' ', ' ', ' ', '送', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '快递', ' ', '服务', ' ', '太', ' ', '不好', ' ', ' ', ' ']",0,Neutral
i115,u40,朋友 说 质量 很 好 ， 我 是 在   天天 值得 买   发现 这 件 宝贝 的 ， 当时 是 通过 店家 打折 活动 买 的 ， 太 划算 了 。 ,2014-09-07 11:42:10,朋友 说 质量 很 好  我 是 在   天天 值得 买   发现 这 件 宝贝 的  当时 是 通过 店家 打折 活动 买 的  太 划算 了  ,"['朋友', ' ', '说', ' ', '质量', ' ', '很', ' ', '好', ' ', ' ', '我', ' ', '是', ' ', '在', ' ', ' ', ' ', '天天', ' ', '值得', ' ', '买', ' ', ' ', ' ', '发现', ' ', '这', ' ', '件', ' ', '宝贝', ' ', '的', ' ', ' ', '当时', ' ', '是', ' ', '通过', ' ', '店家', ' ', '打折', ' ', '活动', ' ', '买', ' ', '的', ' ', ' ', '太', ' ', '划算', ' ', '了', ' ', ' ']","['朋友', ' ', '说', ' ', '质量', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '天天', ' ', '值得', ' ', '买', ' ', ' ', ' ', '发现', ' ', ' ', '件', ' ', '宝贝', ' ', ' ', ' ', '当时', ' ', ' ', ' ', '店家', ' ', '打折', ' ', '活动', ' ', '买', ' ', ' ', ' ', '太', ' ', '划算', ' ', ' ', ' ']",0,Neutral
i115,u40,帮 朋友 买 的 ， 朋友 说 很 好 ， 我 是 在   天天 值得 买   发现 这 件 宝贝 的 ， 当时 是 通过 店家 打折 活动 买 的 ， 太 划算 了 。 ,2014-09-07 11:42:10,帮 朋友 买 的  朋友 说 很 好  我 是 在   天天 值得 买   发现 这 件 宝贝 的  当时 是 通过 店家 打折 活动 买 的  太 划算 了  ,"['帮', ' ', '朋友', ' ', '买', ' ', '的', ' ', ' ', '朋友', ' ', '说', ' ', '很', ' ', '好', ' ', ' ', '我', ' ', '是', ' ', '在', ' ', ' ', ' ', '天天', ' ', '值得', ' ', '买', ' ', ' ', ' ', '发现', ' ', '这', ' ', '件', ' ', '宝贝', ' ', '的', ' ', ' ', '当时', ' ', '是', ' ', '通过', ' ', '店家', ' ', '打折', ' ', '活动', ' ', '买', ' ', '的', ' ', ' ', '太', ' ', '划算', ' ', '了', ' ', ' ']","['帮', ' ', '朋友', ' ', '买', ' ', ' ', ' ', '朋友', ' ', '说', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '天天', ' ', '值得', ' ', '买', ' ', ' ', ' ', '发现', ' ', ' ', '件', ' ', '宝贝', ' ', ' ', ' ', '当时', ' ', ' ', ' ', '店家', ' ', '打折', ' ', '活动', ' ', '买', ' ', ' ', ' ', '太', ' ', '划算', ' ', ' ', ' ']",0,Neutral
i115,u1214,蓝色 里面 的 毛 与 黑色 的 毛 不一样 ， 要 差 些 。 ,2014-09-06 13:34:36,蓝色 里面 的 毛 与 黑色 的 毛 不一样  要 差 些  ,"['蓝色', ' ', '里面', ' ', '的', ' ', '毛', ' ', '与', ' ', '黑色', ' ', '的', ' ', '毛', ' ', '不', '一样', ' ', ' ', '要', ' ', '差', ' ', '些', ' ', ' ']","['蓝色', ' ', '里面', ' ', ' ', '毛', ' ', ' ', '黑色', ' ', ' ', '毛', ' ', ' ', ' ', ' ', '差', ' ', ' ', ' ']",-1,Negative
i115,u1725,还 不错 ， 买 的 第二 件 了 ,2014-09-09 16:13:01,还 不错  买 的 第二 件 了 ,"['还', ' ', '不错', ' ', ' ', '买', ' ', '的', ' ', '第二', ' ', '件', ' ', '了', ' ']","[' ', '不错', ' ', ' ', '买', ' ', ' ', '第二', ' ', '件', ' ', ' ']",1,Positive
i115,u2396,"手感 很 舒服   , 很 厚实 , 颜色 漂亮 , 材质 不错 , 很 修身 , 性价比 很 高   . ",2014-09-10 21:34:17,手感 很 舒服    很 厚实  颜色 漂亮  材质 不错  很 修身  性价比 很 高    ,"['手感', ' ', '很', ' ', '舒服', ' ', ' ', ' ', ' ', '很', ' ', '厚实', ' ', ' ', '颜色', ' ', '漂亮', ' ', ' ', '材质', ' ', '不错', ' ', ' ', '很', ' ', '修身', ' ', ' ', '性价比', ' ', '很', ' ', '高', ' ', ' ', ' ', ' ']","['手感', ' ', ' ', '舒服', ' ', ' ', ' ', ' ', ' ', '厚实', ' ', ' ', '颜色', ' ', '漂亮', ' ', ' ', '材质', ' ', '不错', ' ', ' ', ' ', '修身', ' ', ' ', '性价比', ' ', ' ', '高', ' ', ' ', ' ', ' ']",1,Positive
